"REF_DATE","GEO","DGUID","Type of instrument","Geographic region","Valuation","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2007-11","Canada","2016A000011124","Canadian bonds","United Kingdom","Book value","Dollars","81","millions","6","v61913964","1.1.3.1","73178","","","","0"
"2007-11","Canada","2016A000011124","Canadian bonds","United Kingdom","Market value","Dollars","81","millions","6","v100304026","1.1.3.2","74459","","","","0"
"2007-11","Canada","2016A000011124","Canadian bonds","Other European Union countries","Book value","Dollars","81","millions","6","v61913965","1.1.4.1","46195","","","","0"
"2007-11","Canada","2016A000011124","Canadian bonds","Other European Union countries","Market value","Dollars","81","millions","6","v100304027","1.1.4.2","46789","","","","0"
"2007-11","Canada","2016A000011124","Canadian bonds","Japan","Book value","Dollars","81","millions","6","v61913966","1.1.5.1","30419","","","","0"
"2007-11","Canada","2016A000011124","Canadian bonds","Japan","Market value","Dollars","81","millions","6","v100304028","1.1.5.2","32192","","","","0"
"2007-11","Canada","2016A000011124","Canadian bonds","Other Organisation for Economic Co-operation and Development (OECD) countries","Book value","Dollars","81","millions","6","v61913967","1.1.6.1","11815","","","","0"
"2007-11","Canada","2016A000011124","Canadian bonds","Other Organisation for Economic Co-operation and Development (OECD) countries","Market value","Dollars","81","millions","6","v100304029","1.1.6.2","12149","","","","0"
"2007-11","Canada","2016A000011124","Canadian bonds","All other countries","Book value","Dollars","81","millions","6","v61913968","1.1.7.1","29770","","","","0"
"2007-11","Canada","2016A000011124","Canadian bonds","All other countries","Market value","Dollars","81","millions","6","v100304030","1.1.7.2","31018","","","","0"
"2007-11","Canada","2016A000011124","Canadian money market instruments","All countries","Book value","Dollars","81","millions","6","v61913969","1.2.1.1","21408","","","","0"
"2007-11","Canada","2016A000011124","Canadian money market instruments","All countries","Market value","Dollars","81","millions","6","v100304031","1.2.1.2","21606","","","","0"
"2007-11","Canada","2016A000011124","Canadian money market instruments","United States","Book value","Dollars","81","millions","6","v61913970","1.2.2.1","15015","","","","0"
"2007-11","Canada","2016A000011124","Canadian money market instruments","United States","Market value","Dollars","81","millions","6","v100304032","1.2.2.2","15139","","","","0"
"2007-11","Canada","2016A000011124","Canadian money market instruments","United Kingdom","Book value","Dollars","81","millions","6","v61913971","1.2.3.1","1397","","","","0"
"2007-11","Canada","2016A000011124","Canadian money market instruments","United Kingdom","Market value","Dollars","81","millions","6","v100304033","1.2.3.2","1414","","","","0"
"2007-11","Canada","2016A000011124","Canadian money market instruments","Other European Union countries","Book value","Dollars","81","millions","6","v61913972","1.2.4.1","502","","","","0"
"2007-11","Canada","2016A000011124","Canadian money market instruments","Other European Union countries","Market value","Dollars","81","millions","6","v100304034","1.2.4.2","508","","","","0"
"2007-11","Canada","2016A000011124","Canadian money market instruments","Japan","Book value","Dollars","81","millions","6","v61913973","1.2.5.1","30","","","","0"
"2007-11","Canada","2016A000011124","Canadian money market instruments","Japan","Market value","Dollars","81","millions","6","v100304035","1.2.5.2","31","","","","0"
"2007-11","Canada","2016A000011124","Canadian money market instruments","Other Organisation for Economic Co-operation and Development (OECD) countries","Book value","Dollars","81","millions","6","v61913974","1.2.6.1","503","","","","0"
"2007-11","Canada","2016A000011124","Canadian money market instruments","Other Organisation for Economic Co-operation and Development (OECD) countries","Market value","Dollars","81","millions","6","v100304036","1.2.6.2","509","","","","0"
"2007-11","Canada","2016A000011124","Canadian money market instruments","All other countries","Book value","Dollars","81","millions","6","v61913975","1.2.7.1","3962","","","","0"
"2007-11","Canada","2016A000011124","Canadian money market instruments","All other countries","Market value","Dollars","81","millions","6","v100304037","1.2.7.2","4005","","","","0"
"2007-12","Canada","2016A000011124","Canadian bonds","All countries","Book value","Dollars","81","millions","6","v61913962","1.1.1.1","391404","","","","0"
"2007-12","Canada","2016A000011124","Canadian bonds","All countries","Market value","Dollars","81","millions","6","v100304024","1.1.1.2","403976","","","","0"
"2007-12","Canada","2016A000011124","Canadian bonds","United States","Book value","Dollars","81","millions","6","v61913963","1.1.2.1","203675","","","","0"
"2007-12","Canada","2016A000011124","Canadian bonds","United States","Market value","Dollars","81","millions","6","v100304025","1.1.2.2","211891","","","","0"
"2007-12","Canada","2016A000011124","Canadian bonds","United Kingdom","Book value","Dollars","81","millions","6","v61913964","1.1.3.1","69843","","","","0"
"2007-12","Canada","2016A000011124","Canadian bonds","United Kingdom","Market value","Dollars","81","millions","6","v100304026","1.1.3.2","70688","","","","0"
"2007-12","Canada","2016A000011124","Canadian bonds","Other European Union countries","Book value","Dollars","81","millions","6","v61913965","1.1.4.1","45490","","","","0"
"2007-12","Canada","2016A000011124","Canadian bonds","Other European Union countries","Market value","Dollars","81","millions","6","v100304027","1.1.4.2","45917","","","","0"
"2007-12","Canada","2016A000011124","Canadian bonds","Japan","Book value","Dollars","81","millions","6","v61913966","1.1.5.1","31244","","","","0"
"2007-12","Canada","2016A000011124","Canadian bonds","Japan","Market value","Dollars","81","millions","6","v100304028","1.1.5.2","32992","","","","0"
"2007-12","Canada","2016A000011124","Canadian bonds","Other Organisation for Economic Co-operation and Development (OECD) countries","Book value","Dollars","81","millions","6","v61913967","1.1.6.1","11976","","","","0"
"2007-12","Canada","2016A000011124","Canadian bonds","Other Organisation for Economic Co-operation and Development (OECD) countries","Market value","Dollars","81","millions","6","v100304029","1.1.6.2","12269","","","","0"
"2007-12","Canada","2016A000011124","Canadian bonds","All other countries","Book value","Dollars","81","millions","6","v61913968","1.1.7.1","29178","","","","0"
"2007-12","Canada","2016A000011124","Canadian bonds","All other countries","Market value","Dollars","81","millions","6","v100304030","1.1.7.2","30218","","","","0"
"2007-12","Canada","2016A000011124","Canadian money market instruments","All countries","Book value","Dollars","81","millions","6","v61913969","1.2.1.1","21999","","","","0"
"2007-12","Canada","2016A000011124","Canadian money market instruments","All countries","Market value","Dollars","81","millions","6","v100304031","1.2.1.2","22211","","","","0"
"2007-12","Canada","2016A000011124","Canadian money market instruments","United States","Book value","Dollars","81","millions","6","v61913970","1.2.2.1","15222","","","","0"
"2007-12","Canada","2016A000011124","Canadian money market instruments","United States","Market value","Dollars","81","millions","6","v100304032","1.2.2.2","15355","","","","0"
"2007-12","Canada","2016A000011124","Canadian money market instruments","United Kingdom","Book value","Dollars","81","millions","6","v61913971","1.2.3.1","1398","","","","0"
"2007-12","Canada","2016A000011124","Canadian money market instruments","United Kingdom","Market value","Dollars","81","millions","6","v100304033","1.2.3.2","1414","","","","0"
"2007-12","Canada","2016A000011124","Canadian money market instruments","Other European Union countries","Book value","Dollars","81","millions","6","v61913972","1.2.4.1","486","","","","0"
"2007-12","Canada","2016A000011124","Canadian money market instruments","Other European Union countries","Market value","Dollars","81","millions","6","v100304034","1.2.4.2","493","","","","0"
"2007-12","Canada","2016A000011124","Canadian money market instruments","Japan","Book value","Dollars","81","millions","6","v61913973","1.2.5.1","26","","","","0"
"2007-12","Canada","2016A000011124","Canadian money market instruments","Japan","Market value","Dollars","81","millions","6","v100304035","1.2.5.2","26","","","","0"
"2007-12","Canada","2016A000011124","Canadian money market instruments","Other Organisation for Economic Co-operation and Development (OECD) countries","Book value","Dollars","81","millions","6","v61913974","1.2.6.1","453","","","","0"
"2007-12","Canada","2016A000011124","Canadian money market instruments","Other Organisation for Economic Co-operation and Development (OECD) countries","Market value","Dollars","81","millions","6","v100304036","1.2.6.2","458","","","","0"
"2007-12","Canada","2016A000011124","Canadian money market instruments","All other countries","Book value","Dollars","81","millions","6","v61913975","1.2.7.1","4416","","","","0"
"2007-12","Canada","2016A000011124","Canadian money market instruments","All other countries","Market value","Dollars","81","millions","6","v100304037","1.2.7.2","4465","","","","0"
"2008-01","Canada","2016A000011124","Canadian bonds","All countries","Book value","Dollars","81","millions","6","v61913962","1.1.1.1","405631","","","","0"
"2008-01","Canada","2016A000011124","Canadian bonds","All countries","Market value","Dollars","81","millions","6","v100304024","1.1.1.2","419348","","","","0"
"2008-01","Canada","2016A000011124","Canadian bonds","United States","Book value","Dollars","81","millions","6","v61913963","1.1.2.1","208310","","","","0"
"2008-01","Canada","2016A000011124","Canadian bonds","United States","Market value","Dollars","81","millions","6","v100304025","1.1.2.2","217191","","","","0"
"2008-01","Canada","2016A000011124","Canadian bonds","United Kingdom","Book value","Dollars","81","millions","6","v61913964","1.1.3.1","75853","","","","0"
"2008-01","Canada","2016A000011124","Canadian bonds","United Kingdom","Market value","Dollars","81","millions","6","v100304026","1.1.3.2","76575","","","","0"
"2008-01","Canada","2016A000011124","Canadian bonds","Other European Union countries","Book value","Dollars","81","millions","6","v61913965","1.1.4.1","46213","","","","0"
"2008-01","Canada","2016A000011124","Canadian bonds","Other European Union countries","Market value","Dollars","81","millions","6","v100304027","1.1.4.2","46721","","","","0"
"2008-01","Canada","2016A000011124","Canadian bonds","Japan","Book value","Dollars","81","millions","6","v61913966","1.1.5.1","32229","","","","0"
"2008-01","Canada","2016A000011124","Canadian bonds","Japan","Market value","Dollars","81","millions","6","v100304028","1.1.5.2","34137","","","","0"
"2008-01","Canada","2016A000011124","Canadian bonds","Other Organisation for Economic Co-operation and Development (OECD) countries","Book value","Dollars","81","millions","6","v61913967","1.1.6.1","12739","","","","0"
